source_file,plot_nr,n_trees_gt,shannon_index,Species,Nr_of_trees_field,Conifer,Broadleaved,Broadleaved_prop,dbh_mean,dbh_sd,dbh_median,dbh_p10,dbh_p90,h_mean,h_sd,h_median,h_p10,h_p90,dbh_nn,h_nn,clarkevans,complexity_score,aboveground_points,unlabeled_points_aboveground,tree_points_aboveground,treex_mean_iou,treex_mean_precision,treex_mean_recall,treex_detection_rate,RayExtract_mean_iou,RayExtract_mean_precision,RayExtract_mean_recall,RayExtract_detection_rate,TreeLearn_mean_iou,TreeLearn_mean_precision,TreeLearn_mean_recall,TreeLearn_detection_rate,TreeAIBox_mean_iou,TreeAIBox_mean_precision,TreeAIBox_mean_recall,TreeAIBox_detection_rate,SegmentAnyTree_mean_iou,SegmentAnyTree_mean_precision,SegmentAnyTree_mean_recall,SegmentAnyTree_detection_rate,ForestFormer3D_mean_iou,ForestFormer3D_mean_precision,ForestFormer3D_mean_recall,ForestFormer3D_detection_rate,avg_mean_iou,std_mean_iou,avg_mean_precision,std_mean_precision,avg_mean_recall,std_mean_recall,avg_detection_rate,std_detection_rate
Rem_Gorlice_2015_6703803.laz,6703803,22,0.214559155176405,4,18,13,5,0.277777778,349.8888889,159.2023828,363.5,135,553.2,25.41111111,10.20904379,28.8,11.05,35.03,466,35.8,1.307270629,0.691237093,1906096,248656,1657440,0.527643670958857,0.658871331054155,0.767735990752694,0.954545454545455,0.520714376795451,0.721998093642314,0.696164794286084,1,0.66526414047809,0.763394232976897,0.857492251823537,1,0.6277269221889,0.764613753598184,0.80555572259345,1,0.740912090032791,0.787980947264609,0.94081780693117,0.909090909090909,0.740337514614817,0.832420208679345,0.872838708802862,1,0.637099785844818,0.0892956784256126,0.754879761202584,0.0541206662195262,0.823434212531633,0.0785271711561712,0.977272727272727,0.0347164825375442
Rem_Gorlice_2015_6705603.laz,6705603,16,1.0775733728922,1,22,22,0,0,257.3181818,38.17676477,257.5,208.7,301,24.10909091,0.911779574,24.1,22.93,25.1,262,25.1,1.353458356,-0.404339789,3263617,490996,2772621,0.572853435558728,0.638242854239114,0.855548738074858,0.9375,0.593857769368549,0.745769625024567,0.788662383258916,1,0.69391153539688,0.735231445880755,0.868548976345839,0.9375,0.650697346566842,0.713529479750999,0.879757137311645,1,0.72103627108772,0.791549676093955,0.869018676798951,1,0.746500771529061,0.831903053720099,0.876590982812943,1,0.663142854917963,0.0637107978837397,0.742704355784915,0.0607877344867229,0.856354482433859,0.0312227406929895,0.979166666666667,0.0294627825494395
Rem_Gorlice_2015_6804003.laz,6804003,13,0,2,13,11,2,0.153846154,304.3846154,210.997843,187,100.4,601.6,19.82307692,11.56454019,14,8.36,33.06,187,14,0.746170809,0.214154364,2642564,1072564,1570000,0.873822589498854,0.903143734404992,0.965618980662626,0.923076923076923,0.710814875542715,0.787636947702947,0.900388015212331,1,0.785813111823892,0.802476465226854,0.976627848102886,1,0.665999671374532,0.699862411252093,0.939097563161787,1,0.716880514993637,0.811101480569189,0.798983393128962,0.923076923076923,0.778382839950428,0.866981573606409,0.897808765358935,1,0.755285600530676,0.0670087087493742,0.81186710212708,0.0640181614408801,0.913087427604588,0.0590027111442545,0.974358974358974,0.0362618862146947
Rem_Gorlice_2015_6804603.laz,6804603,17,0.286835983056161,4,22,6,16,0.727272727,275,175.0504689,193.5,104.4,514.4,19.99545455,8.93577493,19.6,10,31.86,93,9.7,0.990418649,0.565718353,3189112,702696,2486416,0.537131957398387,0.689227889981292,0.767110566685311,0.941176470588235,0.508647379108827,0.679240507409356,0.679364047425084,1,0.703442093300674,0.786905509946743,0.87953918168341,0.823529411764706,0.647524765403982,0.720314367403639,0.904741205634999,0.941176470588235,0.74266388268112,0.801896083495983,0.925616860202408,0.882352941176471,0.664130832501842,0.782142032625088,0.80723888674581,0.823529411764706,0.633923485065805,0.0844763203333195,0.74328773181035,0.0489887658429328,0.827268458062837,0.0859287822131795,0.901960784313725,0.0650318586344196
Rem_Gorlice_2015_6805703.laz,6805703,23,1.32197007451676,4,14,0,14,1,374.1428571,269.7277423,491,84,644.5,20.97142857,11.5456571,26.95,7.02,32.21,606,34,1.227336348,1.38846316,3248304,311695,2936609,0.538036060337655,0.62282953014071,0.787063437858488,0.869565217391304,0.528395374586755,0.652408687110431,0.730138352197867,1,0.568542081438227,0.656608646612626,0.849307225791096,0.91304347826087,0.536730127371256,0.6961866896562,0.761975624736683,1,0.603366888552595,0.687147099055722,0.837693146586768,0.956521739130435,0.656822242851028,0.740540255975604,0.868689025891017,1,0.571982129189586,0.0456244202417944,0.675953484758549,0.0375430095826318,0.80581113551032,0.0497684637513269,0.956521739130435,0.0502043712338805
Rem_Gorlice_2015_6904103.laz,6904103,9,0.683738905848754,3,21,0,21,1,343.4761905,166.9654512,336,155,561,24.85714286,7.324655038,28,15.8,31.6,563,31.9,0.723927181,0.964402455,2912999,523233,2389766,0.735245742863862,0.793126623967465,0.928816682908012,0.888888888888889,0.653329040388409,0.769838475774979,0.836510708723573,1,0.75560513393324,0.84890996707403,0.875297512939712,1,0.754443232098212,0.816784901153164,0.902508357863757,0.888888888888889,0.783650939378796,0.852597889546709,0.894248304919358,0.888888888888889,0.810825417239982,0.838804616958706,0.96514420277064,0.888888888888889,0.748849917650417,0.0490549068914647,0.820010412412509,0.0302784722207405,0.900420961687509,0.0403186928219179,0.925925925925926,0.0523782800878924
Rem_Gorlice_2015_6904703.laz,6904703,19,0.556646903582107,3,8,7,1,0.125,258,134.171532,220.5,140.3,452.8,15.4625,5.237212317,14.65,9.67,21.05,448,23.5,1.076809282,-0.023726782,2357469,547449,1810020,0.815646003660756,0.837365983712458,0.971669404361776,0.842105263157895,0.753584169524206,0.828950836596944,0.902195990366912,1,0.737325941552131,0.789324332463476,0.910849341662257,1,0.677643306498903,0.751590610501773,0.874739799921891,0.947368421052632,0.675500656270135,0.718580989132415,0.881629078175327,0.789473684210526,0.680102696736125,0.721875679639369,0.833021324808708,0.842105263157895,0.723300462373709,0.0514408402645773,0.774614738674406,0.047535604821471,0.895684156549478,0.0420495471412123,0.903508771929825,0.0827542204566369
Rem_Gorlice_2015_6905203.laz,6905203,7,0.955699891112534,7,27,5,22,0.814814815,274.3333333,106.8946282,295,148.2,390.8,20.55555556,6.277513798,22.3,12.6,26.74,376,26.8,0.963324533,1.098045273,1969603,351840,1617763,0.939447578285141,0.954752311894703,0.983231876828146,0.857142857142857,0.878260715262399,0.950739267763501,0.923951950002293,1,0.876474597435888,0.88805353678708,0.986666541958564,0.857142857142857,0.799260365437431,0.907862552292159,0.887696126112839,1,0.961299286124013,0.976917473800971,0.983580641924219,1,0.93895084893896,0.978689865498661,0.957070004893286,1,0.898948898580639,0.0547703823525772,0.942835834672846,0.0338520481365598,0.953699523619891,0.0367527599369522,0.952380952380952,0.0673435029701474
Rem_Gorlice_2015_7004603.laz,7004603,28,1.5826701164974,3,64,64,0,0,148.203125,113.6106103,106,78.3,322,10.78125,5.215327685,8.85,6.69,20.39,81,6.6,1.106706659,0.047429346,2229194,893247,1335947,0.646763752208008,0.704846518822418,0.870342538902341,1,0.609180448733061,0.703806184364637,0.806263540350911,1,0.630002608579458,0.749705560896923,0.797173454305628,0.964285714285714,0.626508143640212,0.730320278643458,0.852462143732703,1,0.570098485121959,0.64970723040818,0.807692499002266,0.964285714285714,0.719657058524629,0.790886521539972,0.864180917247155,1,0.633701749467888,0.0452235781127593,0.721545382445931,0.0436509627759634,0.833019182256834,0.0299564597949365,0.988095238095238,0.0168358757425368
Rem_Gorlice_2015_7005203.laz,7005203,5,0.867563228481461,5,41,32,9,0.219512195,220.6585366,67.57166927,215,136,292,23.97073171,4.776046686,25.6,17.5,27.6,238,27.4,1.284032585,0.560549684,2004289,219893,1784396,0.500144600082448,0.588136621108237,0.845156810660091,1,0.546125543272993,0.606480548569145,0.887684345893267,1,0.790951531625643,0.880377458806092,0.902443742354406,1,0.790745249099562,0.825661872629982,0.947413340093502,1,0.848473198501553,0.945089883374928,0.892595766121188,1,0.902778661184752,0.944506411880468,0.952442045178673,1,0.729869797294492,0.151622699494011,0.798375466061475,0.147970875319971,0.904622675050188,0.0367201658554327,1,0
Rem_Gorlice_2015_7105203.laz,7105203,13,1.16222554492109,1,12,0,12,1,406.1666667,244.8278925,387.5,105.4,646.8,20.54166667,12.63742338,18.6,6.05,34.53,505,33.9,0.655231954,0.929562217,2042659,322197,1720462,0.644896233866148,0.704281876290884,0.922863782868631,0.769230769230769,0.701779855849933,0.820163761285819,0.848108648236978,1,0.718258720250856,0.872036542173065,0.790504588640372,1,0.746908908964735,0.800591327620142,0.920337631388763,1,0.78840847165737,0.832307569135299,0.931367764627048,1,0.739092123118339,0.869615000130771,0.837021427073358,1,0.723224052284563,0.0441239388126146,0.816499346105997,0.0562950653362526,0.875033973805858,0.0529602867505326,0.961538461538462,0.0860026145192227
Rem_Gorlice_2015_7204703.laz,7204703,11,0,2,39,0,39,1,159.5128205,123.7380237,134,88,221.4,16.16923077,5.689794828,15.8,8.82,22.82,212,22.7,0.630181203,0.572800512,3569386,526664,3042722,0.608301324549127,0.682131430855477,0.833167003633819,1,0.599036873191271,0.666343857112889,0.83602190770278,1,0.46261399355153,0.561132335620971,0.682868255851546,0.909090909090909,0.560923092801035,0.850931006242768,0.642288923494835,0.909090909090909,0.530619447414296,0.666527553982876,0.704002168248493,0.909090909090909,0.563395347492075,0.696398503555556,0.750912108002195,0.909090909090909,0.554148346499889,0.0483236931824912,0.687244114561756,0.0853165852496632,0.741543394488945,0.0731578357375318,0.939393939393939,0.0428549564355483
Rem_Gorlice_2015_7304103.laz,7304103,34,0.670008979827427,2,22,0,22,1,192.4090909,130.7817736,138,92.1,352.3,16.05454545,6.217083015,15.15,9.93,23.76,147,15.3,0.663583568,0.599423764,3141880,797899,2343981,0.547416639269077,0.59772390796303,0.871213280406975,0.735294117647059,0.483061792120918,0.628984335873045,0.734553822965714,1,0.49025377028636,0.562748087089825,0.774993118537796,0.911764705882353,0.406325756827162,0.500385320685859,0.7730443802302,0.941176470588235,0.392797171185691,0.462347408931669,0.759293415957085,0.647058823529412,0.452713654021248,0.543260329762515,0.697297220805654,0.852941176470588,0.462094797285076,0.0524606393054502,0.54924156505099,0.056073129879553,0.768399206483904,0.053103215354578,0.848039215686275,0.121762179886022
Rem_Gorlice_2015_7305103.laz,7305103,27,0.191444081957717,2,20,0,20,1,255.3,150.2342382,266.5,74.8,431.8,19.55,8.284322543,22.6,8.15,27.75,343,27,1.025178253,0.608787615,3119442,327355,2792087,0.616514742534414,0.676882245567263,0.895878204190006,0.814814814814815,0.609560011740722,0.707064542188865,0.823491334287986,0.925925925925926,0.598372085602978,0.6750841269742,0.870913808577279,0.851851851851852,0.527710301783372,0.60956858912125,0.822372434839108,0.777777777777778,0.529380021581177,0.647204752212149,0.733947360449302,0.814814814814815,0.682991456695557,0.738465066130188,0.835835700358097,0.777777777777778,0.594088103323037,0.053630900951794,0.675711553698986,0.0410493745132747,0.83040647378363,0.0506188265979795,0.82716049382716,0.0509025385878724
Rem_Gorlice_2015_7305703.laz,7305703,24,0.214559155176405,2,42,20,22,0.523809524,199.2142857,122.8928813,147,80.7,389.9,17.10714286,7.094016471,16.1,8.31,25.27,363,21.1,0.969397751,0.366186474,2853436,542666,2310770,0.633974392060141,0.709357635479223,0.885618061178709,0.958333333333333,0.65394925027722,0.737322354953773,0.875969929395766,1,0.699760253496377,0.732699318852014,0.954421903970632,0.875,0.624640480630603,0.693507659433468,0.893914044788595,0.916666666666667,0.519099364415386,0.639060218534249,0.791639106889521,0.916666666666667,0.673244601148392,0.785876069439047,0.858284377109734,0.958333333333333,0.63411139033802,0.0570850317732588,0.716303876115295,0.0448801690979639,0.87664123722216,0.0482900136292567,0.9375,0.0398927961565141
Rem_Gorlice_2015_7404103.laz,7404103,57,0.692849709063535,1,14,0,14,1,406.5,258.1918637,425.5,117.4,648.9,23.6,9.627684441,27.7,10.43,33.24,489,29.5,0.775470451,1.051768405,2037077,440927,1596150,0.695833784222452,0.792440627376188,0.876665053098661,0.824561403508772,0.591522270727707,0.765919681555757,0.741826153678356,0.947368421052632,0.542913907755671,0.623141467919123,0.765336971654482,0.842105263157895,0.642099397010574,0.718349646863373,0.870858245941918,0.947368421052632,0.627214580484154,0.725771308626441,0.859222749187163,0.789473684210526,0.65048789140227,0.738286002606923,0.820202171307106,0.912280701754386,0.625011971933805,0.0479986725119612,0.727318122491301,0.0528944183334305,0.822351890811281,0.0522844191646246,0.87719298245614,0.0616120102506008
Rem_Gorlice_2015_7404903.laz,7404903,10,0,3,34,1,33,0.970588235,174.4117647,97.24979322,148,81.8,313.9,14.6,4.56123322,15.3,8.77,20.67,128,12.4,0.81911614,0.351011982,1859255,1638264,220991,0.528423073443381,0.831941870693614,0.647867535863212,0.9,0.695535707219391,0.831513855896255,0.838742598066219,1,0.686265095030231,0.734773166164557,0.913383580630838,0.9,0.50752445660083,0.70272643953144,0.745482909395617,1,0.709735520112719,0.845246132720043,0.788968351268316,1,0.639221856721763,0.818910225625475,0.693748435941526,1,0.627784284854719,0.0808209544059479,0.794185281771897,0.0546687526627069,0.771365568527621,0.0884729084880611,0.966666666666667,0.0471404520791032
Rem_Gorlice_2015_7405403.laz,7405403,34,0.315396287422662,3,36,23,13,0.361111111,268.6944444,68.99599137,267.5,175.5,361.5,25.17777778,5.758477532,27.5,17.65,29.35,202,17.3,1.038740657,0.325118803,1084215,190512,893703,0.522988426511823,0.601074496677123,0.803205422535602,0.911764705882353,0.485775418807506,0.584876061535623,0.752906482064424,1,0.517000058354428,0.6223272680687,0.734790212547871,0.911764705882353,0.530852490341756,0.622577472973853,0.789605128830079,0.941176470588235,0.483230128858843,0.599377353070535,0.731611794234779,0.705882352941176,0.518503046347688,0.652518636895582,0.723168137020823,0.970588235294118,0.509724928203674,0.0183840081718209,0.613791881536903,0.0218152705525323,0.755881196205596,0.0302481753127743,0.906862745098039,0.0951788619556255
Rem_Gorlice_2015_7503903.laz,7503903,34,1.15374194270109,3,39,17,22,0.564102564,207.1794872,127.7826839,174,78.8,383.2,17.74615385,7.603525711,17.2,8.2,27.96,247,22,0.98856721,0.493345565,2764111,1096415,1667696,0.638959523377088,0.69920511695676,0.915499471330012,0.882352941176471,0.628170644772755,0.708431401762854,0.880765494077687,1,0.54467388496092,0.58795467234376,0.779405969907734,0.882352941176471,0.634276594036229,0.684126852029196,0.930966896028549,1,0.647484243626929,0.685621652109767,0.929806346174022,0.882352941176471,0.68469611707464,0.730475213879624,0.899599005277181,0.970588235294118,0.62971016797476,0.0421886926923484,0.682635818180327,0.0451002944157014,0.889340530465864,0.0521518646161397,0.936274509803921,0.0548055876838184
Rem_Gorlice_2015_7603803.laz,7603803,40,0.803083670120518,5,10,7,3,0.3,416.8,206.3620335,440.5,160.8,648.8,22.02,6.762445317,23.05,13.73,28.75,383,24.1,1.277084026,0.64613201,3422488,713775,2708713,0.734304836452496,0.792305128223248,0.91602161224602,0.875,0.646107104350896,0.757772638659714,0.817713324257305,1,0.674514399475761,0.744469781149388,0.898512081343478,0.875,0.714090977038208,0.769100494531006,0.907299447390116,0.975,0.624807226189889,0.690540295281613,0.81506618643782,0.925,0.735219608134001,0.794029117014641,0.875584720682595,0.95,0.688174025273542,0.0427874386442956,0.758036242476602,0.0349573131810184,0.871699562059556,0.0410033631192029,0.933333333333333,0.0471404520791032
Rem_Gorlice_2015_7604403.laz,7604403,13,1.47080847632211,3,17,0,17,1,427.2941176,287.4786437,417,111.6,743.8,23.7,10.80780968,22.5,11.12,36.1,805,35.5,1.116530179,1.237972264,2660977,326897,2334080,0.741648806188964,0.78447045911837,0.915236458319918,1,0.606777449108533,0.746173842571581,0.829031277573375,1,0.721623882054075,0.800812994982917,0.89409138848298,1,0.582200798755292,0.633091290509877,0.913397563407113,1,0.646879348624782,0.692590971333626,0.850348004972071,0.923076923076923,0.701384054105708,0.791631172340999,0.795931010241085,0.923076923076923,0.666752389806226,0.059105285786425,0.741461788476228,0.060613534782578,0.866339283832757,0.0446850608567956,0.974358974358974,0.0362618862146947
Rem_Gorlice_2015_7704703.laz,7704703,24,0,3,20,4,16,0.8,349.4,195.3755897,353,78.8,590.8,20.27,8.39311121,22.5,5.18,28.06,278,23,1.015749643,0.532428394,2232572,750978,1481594,0.653335225030058,0.698502381893944,0.870345799376509,0.958333333333333,0.729753648454842,0.772900479851299,0.936545688911438,1,0.753375355196896,0.787174261697926,0.945391545532629,1,0.655506525507693,0.755922772810773,0.862659105215394,1,0.655354896398331,0.744883918787766,0.833953866013214,0.875,0.70899747491938,0.780655427510652,0.893751697989403,1,0.692720520917867,0.0400991969380255,0.75667320709206,0.0296989926429635,0.890441283839765,0.0398384499920409,0.972222222222222,0.0460642331993806
Rem_Gorlice_2015_7804503.laz,7804503,19,0.410116318288409,3,36,11,25,0.694444444,250.6111111,137.1043977,252.5,110,339.5,19.49444444,7.646733923,24.65,8.5,27.05,301,28.1,1.051092625,0.713620061,1853229,332048,1521181,0.522914599881105,0.654212495033537,0.770931062232466,0.789473684210526,0.515932935993862,0.564250516753406,0.803357031484251,0.736842105263158,0.797341462801808,0.834920741273203,0.952797907272518,0.947368421052632,0.76168773937836,0.819135703944321,0.929199217727023,0.894736842105263,0.668324168337208,0.72784436394837,0.818901854808569,0.947368421052632,0.717819295815087,0.815136348539605,0.817124317476099,0.947368421052632,0.664003367034571,0.109595468780196,0.735916694915407,0.0993419798051448,0.848718565166821,0.0674604105435163,0.87719298245614,0.0841373951458372
Rem_Gorlice_2015_7904603.laz,7904603,37,0.142505867392738,3,18,16,2,0.111111111,305.7222222,62.47334072,303.5,240.6,388.8,16.16666667,2.134864646,16.25,15.1,18.25,441,17,1.088478263,-0.116168094,2389756,1423169,966587,0.685551181020629,0.758519191601065,0.875943940175993,0.972972972972973,0.61403857167493,0.741652915550318,0.82017976360518,1,0.651913616963113,0.7475074210359,0.863326345112495,1,0.664354936138179,0.759004766261926,0.854847095920129,1,0.621177663824565,0.688423392450049,0.85588116441201,0.918918918918919,0.607427652359163,0.724755651183856,0.811955512430385,1,0.640743936996763,0.0285654819461533,0.736643889680519,0.0244546889061685,0.847022303609365,0.0230658167639245,0.981981981981982,0.0298795026158144
Rem_Gorlice_2015_8004803.laz,8004803,20,0.46341355882643,3,11,5,6,0.545454545,293.1818182,175.9555729,203,134,464,18.24545455,7.812472545,13.9,10.7,27.1,598,27.1,0.84134239,0.617166222,3024096,521932,2502164,0.730938406421796,0.818648777761191,0.879645968857913,0.9,0.753339578795598,0.794975538276055,0.944664728582896,0.85,0.874718163745731,0.903484928573776,0.957966825345851,1,0.837824527478626,0.884112328510159,0.945724531075531,1,0.892366776730516,0.927793671185249,0.958703579179512,1,0.765963477030204,0.833100937560168,0.81630449400065,1,0.809191821700412,0.0621065835338384,0.860352696977766,0.0478352078221807,0.917168354507059,0.0525081639683495,0.958333333333333,0.060667582410671
Rem_Gorlice_2015_8104703.laz,8104703,22,0.936888307539016,1,33,0,33,1,318,115.7165178,332,121.4,453.2,17.37878788,5.324927087,19.5,7.68,21.58,407,22.4,0.610260489,0.534306344,2477544,417964,2059580,0.700290942241464,0.776069354114724,0.892069863534077,0.727272727272727,0.676372150633348,0.795778155444509,0.843558121618343,1,0.7462064887036,0.810880632484903,0.860591291570893,0.772727272727273,0.577782423104788,0.711510070691107,0.785724335020269,0.909090909090909,0.605656529428974,0.716179145217618,0.739311255415465,0.954545454545455,0.746706707392228,0.809506202841942,0.865849832334012,1,0.675502540250733,0.0646941385332317,0.769987260132467,0.0413341501244949,0.831184116582177,0.0523352945447974,0.893939393939394,0.107137391088871
Rem_Gorlice_2015_8204703.laz,8204703,27,0,4,15,2,13,0.866666667,301.6666667,179.0995999,250,103,551.8,20.32,9.403889773,18.1,8.18,32.6,170,17.2,0.931759928,0.565544968,3006281,1064572,1941709,0.754507124238713,0.828317013408694,0.905911999092101,0.888888888888889,0.758489410619071,0.843795591779968,0.883189598594541,1,0.816646354058004,0.870214059250465,0.931125053198588,0.888888888888889,0.690788939744973,0.806762344232709,0.852812713924279,0.962962962962963,0.731766764653109,0.886268371760838,0.808798407011807,1,0.7905788514395,0.876042131816632,0.863874425175751,0.962962962962963,0.757129574125561,0.0402371708734693,0.851899918708218,0.0281622647339242,0.874285366166178,0.0390902451454872,0.950617283950617,0.0461933010712832
Rem_Gorlice_2015_8405203.laz,8405203,42,1.46719585703789,3,39,12,27,0.692307692,187.2820513,104.3170644,128,75.4,318.4,13.05897436,5.370862812,13.6,5.78,19.84,277,17.5,0.641242368,0.545492194,3491922,264868,3227054,0.456736350431599,0.533332065877025,0.786849647956969,0.928571428571429,0.495413894191762,0.616628747664613,0.744956398298361,1,0.518191139009152,0.617044931820512,0.750449776811514,0.952380952380952,0.478440492743123,0.558443990404386,0.786451535975768,1,0.493793592401073,0.561454521188248,0.810479775800033,0.880952380952381,0.542615859514019,0.665287253524063,0.767160891436568,1,0.497531888048455,0.0274061646040989,0.592031918413141,0.0449180694670657,0.774391337713202,0.0227116951882111,0.96031746031746,0.0448956686467649
